,created,text,fav_count,retw_count,source,index
0,2021-11-28 18:20:01,"Migranti, aereo di Frontex dal primo dicembre sulla Manica   #migranti https://t.co/qYFGADvP2C https://t.co/osfwzacs03",6,4,mediasettgcom24,0
1,2021-11-27 22:17:14,"Migranti, rissa in un centro d'accoglienza in Sardegna: 7 feriti  #Monastir https://t.co/ClCP3eSt50 https://t.co/nxFBXZluLA",29,9,mediasettgcom24,0
2,2021-11-27 16:23:53,"Strage di migranti nella Manica, identificata la prima vittima: è una 24enne curda | L'ultimo messaggio al fidanzat… https://t.co/vbDQQUnLg8",12,2,mediasettgcom24,0
3,2021-11-29 17:00:51,"Migranti. Il Papa: la mancanza di rispetto alle frontiere ci rende meno umani
Messaggio di Papa Francesco, letto da… https://t.co/QyEnKnYvbz",68,16,avvenire_nei,0
4,2021-11-29 07:07:18,"Frontex impegnerà un aereo 24 ore su 24 per monitorare il flusso di migranti nel canale della Manica
https://t.co/gXgAUCskVD",11,1,ilpost,0
5,2021-11-29 20:51:06,"Bielorussia, Lukashenko accusa la Lituania: “Uccide i migranti sul confine” https://t.co/ECsYiFpntq",2,1,lastampa,-1
6,2021-11-29 19:16:06,Si chiama “Splendore” la bimba nata sul peschereccio dei migranti al largo della Calabria https://t.co/Ho1zT9ymiR,92,13,lastampa,-1
7,2021-11-29 23:49:36,"#migranti, il governo si divide. Le imprese: ne servono di più https://t.co/OCJf4V62lR",0,3,ilmessaggeroit,-1
8,2021-11-28 12:27:32,Papa Francesco condanna la crisi dei migranti in Bielorussia: troppi migranti muoiono in Europa https://t.co/ikYlOhlUW8,9,3,ilmessaggeroit,-1
9,2021-11-29 16:44:11,"RT @MarioPortanova1: Libia, giornalisti sequestrati e pestati mentre indagavano sulle prigioni dei migranti. Il reportage su FQ MillenniuM…",0,17,fattoquotidiano,-1
10,2021-11-29 15:13:25,"GIORNALISTI SEQUESTRATI MENTRE INDAGAVANO SULLE PRIGIONI IN LIBIA
“Troppe domande sui migranti”. Il reportage su… https://t.co/B8jVmFM41f",12,8,fattoquotidiano,-1
11,2021-11-28 19:12:32,"Un aereo Frontex dal 1° dicembre sulla Manica. Vertice sui migranti, senza Uk https://t.co/4hQemmxBj6",3,0,huffpostitalia,-1
12,2021-11-28 11:32:03,"Il Papa va alle radici d'Europa, per un segnale forte sui migranti https://t.co/NkR7Gs5fd3",13,3,huffpostitalia,-1
13,2021-11-27 09:44:33,"Donne, bambini, migranti e tutta la disumanità del mondo https://t.co/Z68jtA8iRd",20,10,huffpostitalia,-1
14,2021-11-28 19:07:29,"Il ministro dell'Interno Luciana Lamorgese parla della quarta ondata e sui migranti minimizza: ""Quando giungono nel… https://t.co/RvdUo2C8R7",19,7,ilgiornale,1
15,2021-11-28 15:34:44,"""Sui rimpatri dei migranti l'#Europa deve fare molto di più"", dice Luciana #Lamorgese.

Segui la diretta della… https://t.co/pHzQBmeJJN",2,0,ilfoglio_it,1
16,2021-11-28 15:32:36,"Alla #FestadelFoglio, Lamorgese parla di #migrazioni e chiede ""partenariati robusti con i paesi terzi. I migranti d… https://t.co/ZNw6JfkaKa",2,1,ilfoglio_it,1
17,2021-11-27 17:30:03,"Ancora sgarbi tra Francia e Gran Bretagna, ma la questione migranti, e il confine, va gestita collaborando  https://t.co/6Y04UBeqEH",6,1,ilfoglio_it,1
