,created,text,fav_count,retw_count,source,index
0,2021-11-18 15:35:16,"Polonia, un centinaio di migranti arrestati nella notte. Il G7 chiede alla Bielorussia di porre fine immediatamente… https://t.co/NwsMi1h1Rt",38,19,agenzia_ansa,0
1,2021-11-17 07:21:54,Nuova tragedia di #migranti: 10 morti al largo della Libia https://t.co/mv11BAg17Z #agi,5,9,agenzia_italia,0
2,2021-11-19 16:24:51,"Il governo pensa a una barriera di 2.500 chilometri e a un fossato per provare a fermare l'afflusso di migranti 

https://t.co/LfdeiDjlFN",7,5,rainews,0
3,2021-11-19 12:29:40,"Crisi dei migranti, la tensione resta alta al confine

https://t.co/pHSuinRl8t",11,5,rainews,0
4,2021-11-19 16:19:01,"Migranti, Lukashenko: ""Possibile siano stati aiutati a entrare in Ue""  #Lukashenko https://t.co/YetdCq4Kwl https://t.co/mbPmCrd4L4",6,3,mediasettgcom24,0
5,2021-11-19 15:10:01,"Migranti, Ucraina: costruiremo muro al confine con Bielorussia e Russia  #migranti https://t.co/dtOwnOYxTz https://t.co/nIBCP2iAKj",4,4,mediasettgcom24,0
6,2021-11-18 18:34:01,"Bielorussia: ""Sgomberato un accampamento di migranti al confine polacco""  #Bielorussia https://t.co/6ehJ72OEGF https://t.co/ezM3t5QlyV",8,4,mediasettgcom24,0
7,2021-11-18 17:17:18,"Migranti Bielorussia, ong polacca: morto un bambino di un anno  #migranti https://t.co/ZkNjjNUcGi https://t.co/AUON6iNh4u",16,4,mediasettgcom24,0
8,2021-11-19 08:07:39,"Migranti. Bielorussia, neonato muore per il freddo al confine polacco. Campi sgomberati https://t.co/izihv2w7k7",43,14,avvenire_nei,0
9,2021-11-17 23:30:00,"Il vescovo Staglianò: accanto ai migranti, per restare umani e fratelli tutti https://t.co/tcIG0IAJVu",105,28,avvenire_nei,0
10,2021-11-17 06:02:01,"Assalto alle barriere polacche, idranti e gas lacrimogeni contro i migranti https://t.co/JcSWPOmBKI",13,10,avvenire_nei,0
11,2021-11-20 08:49:36,"Lukashenko ha ammesso che l’esercito bielorusso ha aiutato gruppi di migranti a entrare in Polonia
https://t.co/9dMuTLSe25",14,1,ilpost,0
12,2021-11-18 08:45:47,"La Polonia ha arrestato un centinaio di migranti al confine con la Bielorussia
https://t.co/e4vthelQ4M",11,4,ilpost,0
13,2021-11-18 19:13:08,La Bielorussia sgombera l’accampamento di migranti al confine https://t.co/OvovLk6weG,5,4,lastampa,-1
14,2021-11-18 15:43:33,Putin: “L’Occidente usa la crisi dei migranti per fare pressione su Minsk” https://t.co/uye5y6XTjW,3,1,lastampa,-1
15,2021-11-19 05:47:16,"Morto di freddo a un anno, tragedia tra i migranti: Minsk sgombera il campo https://t.co/ue6Lo4ZIp0",13,7,ilmessaggeroit,-1
16,2021-11-19 17:22:44,"Il leader della Bielorussia Lukashenko alla Bbc dice: ""Possibile che forze Minsk abbiano aiutati i migranti a entra… https://t.co/E9uBbxQWOa",3,6,ilriformista,-1
17,2021-11-18 14:57:34,"Laici dove siete finiti? (di @AngelaAzzaro)
#migranti #Bielorussia #Polonia @Avvenire_Nei 
https://t.co/MvjTjxYwCA",8,4,ilriformista,-1
18,2021-11-18 12:08:50,"“#Lukashenko indegno, usa i migranti come scudi umani, ma i lacrimogeni contro persone in cerca di protezione sono… https://t.co/3ZeuHSwZEv",2,0,ilriformista,-1
19,2021-11-17 13:49:00,"Scontri coi migranti, le guardie usano i cannoni ad acqua. Lavrov attacca Varsavia, la Nato contro Lukashenko. Quel… https://t.co/ukq6Ce29GO",20,13,ilriformista,-1
20,2021-11-20 15:01:04,Minaccia ucraina sui migranti: «Pronti a sparare» | il manifesto https://t.co/le8eVPPfHa,21,12,ilmanifesto,-1
21,2021-11-18 10:55:07,"Bielorussia, l’Ue stanzia 700 mila euro di aiuti umanitari per i migranti | il manifesto https://t.co/NZo1QmXRal",10,2,ilmanifesto,-1
22,2021-11-17 12:31:49,Guerriglia al confine Lacrimogeni contro i migranti | il manifesto https://t.co/mxuzQ35DLJ,16,8,ilmanifesto,-1
23,2021-11-18 18:25:09,"Migranti tra Polonia e Bielorussia, muore bimbo di 1 anno: ritrovato senza vita nel bosco. Minsk sgombera accampame… https://t.co/JbAq60HGKK",17,7,fattoquotidiano,-1
24,2021-11-19 06:58:33,"Rotta su Messina per la Geo Barents, a bordo 186 migranti e 10 cadaveri https://t.co/o0Tkt72ksd",5,6,repubblica,-1
25,2021-11-20 16:00:02,"Il nuovo muro d’Europa. Reportage dalla frontiera tra Polonia e Bielorussia, dove i migranti sono usati dal regime… https://t.co/ZdjmszxN87",20,3,internazionale,-1
26,2021-11-20 09:00:01,"Il nuovo muro d’Europa. Reportage dalla frontiera tra Polonia e Bielorussia, dove i migranti sono usati dal regime… https://t.co/8h33s9DJNr",32,11,internazionale,-1
27,2021-11-19 10:00:03,"Il nuovo muro d’Europa. Reportage dalla frontiera tra Polonia e Bielorussia, dove i migranti sono usati dal regime… https://t.co/MaELvZ5wOA",29,6,internazionale,-1
28,2021-11-18 14:00:02,"Il nuovo muro d’Europa. Reportage dalla frontiera tra Polonia e Bielorussia, dove i migranti sono usati dal regime… https://t.co/6w7VEVTI1w",37,20,internazionale,-1
29,2021-11-17 10:00:26,"Scontri tra soldati armeni e azeri vicino al Nagorno Karabakh, la polizia francese smantella un campo per migranti… https://t.co/50TwPxExSf",6,4,internazionale,-1
