,created,text,fav_count,retw_count,source,index
0,2021-11-16 10:45:57,In Polonia gas lacrimogeni contro i migranti al confine #ANSA https://t.co/vSX2LQs6fE,37,25,agenzia_ansa,0
1,2021-11-16 11:45:57,"Scambi di accuse, sanzioni, e fondi da destinare alla gestione dei #migranti: mentre si valutano proposte, le perso… https://t.co/AUOvSxRP0W",10,6,rainews,0
2,2021-11-15 11:35:21,"Oggi il Consiglio #EU dei ministri degli esteri con al centro la crisi #migranti al confine con la #Bielorussia 

https://t.co/VWUTkLVswO",6,4,rainews,0
3,2021-11-13 12:52:00,"Putin: ""Non abbiamo nulla a che fare con la crisi dei #migranti""
https://t.co/F3wXtzGJGW",10,6,rainews,0
4,2021-11-16 14:49:22,"Crisi migranti, Lukashenko: ""Difendere il Paese ma evitare scontri""  #migranti https://t.co/6PWVkhIoRC https://t.co/PwGWLFV8H9",6,2,mediasettgcom24,0
5,2021-11-16 10:20:01,"Polonia, gas lacrimogeni contro i migranti al confine con la Bielorussia  #polonia https://t.co/QImSSddteD https://t.co/3lPL0e85A5",47,11,mediasettgcom24,0
6,2021-11-15 21:58:18,"Migranti, gli Usa pronti a nuove sanzioni contro la Bielorussia  #Bielorussia https://t.co/WBQip6QOqi https://t.co/oDy3vWqVti",16,2,mediasettgcom24,0
7,2021-11-15 16:52:39,"Migranti, la Polonia costruirà un muro al confine con la Bielorussia  #Polonia https://t.co/qcXnZ7Aa1T https://t.co/4inzHI4Vb6",48,19,mediasettgcom24,0
8,2021-11-15 11:24:00,"Migranti, Mattarella: sconcertante quanto avviene a confini Ue  #SergioMattarella https://t.co/mu9HZ47Voo https://t.co/sOn6zQSv0Z",18,4,mediasettgcom24,0
9,2021-11-15 09:05:01,"Bielorussia, Lukashenko: ""Pronti a rimandare migranti in patria""  #lukashenko https://t.co/cdHEYLEGKU https://t.co/BO2Of7Q1vq",11,6,mediasettgcom24,0
10,2021-11-15 08:32:09,"Lecce, 220 migranti sbarcati a Leuca nella notte  #leuca https://t.co/BNyjWJP18l https://t.co/CN8VpZcEZB",10,4,mediasettgcom24,0
11,2021-11-14 17:09:44,"Migranti al confine con la Polonia, Ue a Minsk: ""Inaccettabile""  #migranti https://t.co/AOS5D0piSg https://t.co/54ojQIfsU9",20,5,mediasettgcom24,0
