,created,text,fav_count,retw_count,source,index
26,2021-11-10 10:53:03,L'Europa non può andare in ordine sparso sui migranti. Adotti una linea comune https://t.co/QhLZb1CjE1,16,4,huffpostitalia,-1
27,2021-11-10 13:12:02,"I #migranti sfondano il recinto sul confine tra #Bielorussia e #Polonia, 50 arresti. #Lukashenko: ""Non ci inginocch… https://t.co/6cHnrbpU5S",27,8,libero_official,1
28,2021-11-10 12:42:01,Un gruppo di migranti ha attraversato la frontiera che divide Polonia e Bielorussia dopo aver rotto le recinzioni n… https://t.co/V10XUYK3VF,3,1,ilgiornale,1
29,2021-11-11 16:30:08,[VIDEO] L'inferno gelido dei migranti. @Micol_Fla ci racconta cosa sta succedendo al confine tra Bielorussia e Polo… https://t.co/zqjTxN9azk,1,0,ilfoglio_it,1
30,2021-11-11 14:00:33,La Bielorussia usa la vita dei migranti per ricattare l’Unione europea rea di aver condannato Lukashenka per le ele… https://t.co/wSCooPqQI9,4,1,ilfoglio_it,1
31,2021-11-10 08:58:42,"#bielorussia-#polonia, sfondata recinzione della frontiera. Minsk: «La polizia ha picchiato i #migranti» https://t.co/Y1rT0hwnea",4,3,gazzettino,1
32,2021-11-10 19:00:50,Minsk mette l'Ue sotto pressione come ritorsione dopo le sanzioni di Bruxelles. Duemila migranti a ridosso del conf… https://t.co/ZGLBnEThx7,92,41,laveritaweb,1
33,2021-11-10 09:24:06,"Alta tensione tra Polonia e Bielorussia, i migranti sfondano la recinzione della frontiera https://t.co/jfjWim6DVL",0,2,qn_giorno,1
0,2021-11-16 10:45:57,In Polonia gas lacrimogeni contro i migranti al confine #ANSA https://t.co/vSX2LQs6fE,37,25,agenzia_ansa,0
1,2021-11-16 11:45:57,"Scambi di accuse, sanzioni, e fondi da destinare alla gestione dei #migranti: mentre si valutano proposte, le perso… https://t.co/AUOvSxRP0W",10,6,rainews,0
2,2021-11-15 11:35:21,"Oggi il Consiglio #EU dei ministri degli esteri con al centro la crisi #migranti al confine con la #Bielorussia 

https://t.co/VWUTkLVswO",6,4,rainews,0
3,2021-11-13 12:52:00,"Putin: ""Non abbiamo nulla a che fare con la crisi dei #migranti""
https://t.co/F3wXtzGJGW",10,6,rainews,0
4,2021-11-16 14:49:22,"Crisi migranti, Lukashenko: ""Difendere il Paese ma evitare scontri""  #migranti https://t.co/6PWVkhIoRC https://t.co/PwGWLFV8H9",6,2,mediasettgcom24,0
5,2021-11-16 10:20:01,"Polonia, gas lacrimogeni contro i migranti al confine con la Bielorussia  #polonia https://t.co/QImSSddteD https://t.co/3lPL0e85A5",47,11,mediasettgcom24,0
6,2021-11-15 21:58:18,"Migranti, gli Usa pronti a nuove sanzioni contro la Bielorussia  #Bielorussia https://t.co/WBQip6QOqi https://t.co/oDy3vWqVti",16,2,mediasettgcom24,0
7,2021-11-15 16:52:39,"Migranti, la Polonia costruirà un muro al confine con la Bielorussia  #Polonia https://t.co/qcXnZ7Aa1T https://t.co/4inzHI4Vb6",48,19,mediasettgcom24,0
8,2021-11-15 11:24:00,"Migranti, Mattarella: sconcertante quanto avviene a confini Ue  #SergioMattarella https://t.co/mu9HZ47Voo https://t.co/sOn6zQSv0Z",18,4,mediasettgcom24,0
