,created,text,fav_count,retw_count,source,index
0,2021-11-25 17:29:02,A Montecitorio si entra con il Green pass. La Camera dei Deputati ha respinto la sospensiva per la deputata ex M5s… https://t.co/5YoijOemJU,223,34,agenzia_ansa,0
1,2021-11-24 20:48:47,Covid e Green pass: tutte le forze dell'ordine saranno impegnate nei controlli ma a campione. Restano i nodi privac… https://t.co/7iOX25kdrD,27,13,agenzia_ansa,0
2,2021-11-24 20:41:12,"Dal 6 dicembre arriva il Super Green pass a tempo, stretta sui No vax. Ecco cosa cambia, dall'obbligo vaccinale per… https://t.co/sjjtmC964a",83,38,agenzia_ansa,0
3,2021-11-24 19:48:24,Stretta sul trasporto locale con il Green pass: i sindacati di Roma e Lazio temono criticità con ripercussioni sul… https://t.co/3AtrBpnfKo,18,5,agenzia_ansa,0
4,2021-11-24 16:51:58,Arriva l'obbligo di Green pass o tampone anche per accedere ai mezzi del trasporto pubblico locale. Lo si apprende… https://t.co/iZCm2Zp0ft,70,30,agenzia_ansa,0
5,2021-11-24 16:50:36,Il Super Green pass varrà dal 6 dicembre al 15 gennaio ma le misure potranno essere poi prorogate. E' quanto viene… https://t.co/VeHDzd1m0j,63,28,agenzia_ansa,0
6,2021-11-24 12:19:29,La Svizzera vota domenica sul Green pass: l'elettorato elvetico è chiamato alle urne per pronunciarsi su una serie… https://t.co/VkPMmn5xPT,31,14,agenzia_ansa,0
7,2021-11-24 08:41:03,"La Polizia ha perquisito la casa dell'ideatore dei cortei #NoGreenPass a Milano
👇
https://t.co/Qb3rOytzOL",18,4,agenzia_italia,0
8,2021-11-24 17:10:22,Ok all'unanimità per il Super Green pass in Consiglio dei ministri -&gt; https://t.co/gxrZre7Ui2   La conferenza stamp… https://t.co/kPBz8TT6qs,27,6,rainews,0
9,2021-11-26 03:30:01,"Green pass, la testimonianza a ""Zona Bianca"": ""Così mi hanno clonato il Qr""  #greenpassclonati… https://t.co/5JM9liADFA",5,1,mediasettgcom24,0
10,2021-11-25 22:15:01,Comunità ebraica: valutiamo esposto contro No Green pass   #nogreenpass https://t.co/yF6JJ5eMUN https://t.co/IwxFuI822O,81,14,mediasettgcom24,0
11,2021-11-25 16:36:49,"Super Green pass, ecco cosa cambia per piscine e palestre   #greenpass https://t.co/l2MvS4aEZX https://t.co/aeQUjuUzuc",16,1,mediasettgcom24,0
12,2021-11-25 04:50:01,"Zeno, la mente dei cortei No Vax, a Zona Bianca: ""Mi interessava radunare le persone contro il Green Pass""… https://t.co/pD2AE5g47z",8,0,mediasettgcom24,0
13,2021-11-24 19:59:01,"Super Green pass, sindacati trasporti: ""Temiamo criticità""  #supergreenpass https://t.co/tlKHpkyi1s https://t.co/FUHzCUGjMY",13,1,mediasettgcom24,0
14,2021-11-24 18:11:01,"Super Green pass, Draghi: ""Dobbiamo prevenire per conservare ciò che abbiamo conquistato""  #Draghi… https://t.co/ER3tS63dhd",103,15,mediasettgcom24,0
15,2021-11-24 18:08:48,"Super Green pass, Gelmini: ""E' un decreto per tenere aperto il Paese""  #covid https://t.co/Mgfvndf8pk https://t.co/ajTv0XCUl2",12,4,mediasettgcom24,0
16,2021-11-24 17:12:45,"Super Green pass, ecco cosa cambia: il provvedimento punto per punto  #supergreenpass https://t.co/8fwUjFVZ3Z https://t.co/gIeb9cSn4U",41,15,mediasettgcom24,0
17,2021-11-24 16:54:01,Ipotesi Green pass o tampone anche per trasporto locale  #covid https://t.co/Mgfvndf8pk https://t.co/pTADPZOkAO,12,4,mediasettgcom24,0
18,2021-11-24 16:50:00,"Covid, Cdm: ok unanime al decreto Super Green pass  #supergreenpass https://t.co/O3X0mCy2Jz https://t.co/2NYNev4qWZ",24,4,mediasettgcom24,0
19,2021-11-24 16:38:40,Ok unanime del Cdm al decreto sul Super Green pass  #covid https://t.co/Mgfvndf8pk https://t.co/H5UqT7hE87,38,11,mediasettgcom24,0
20,2021-11-24 15:07:25,Green pass e Super Green pass: ecco cosa cambia  #supergreenpass https://t.co/PfssKWSLft https://t.co/8F9FkPnv2S,69,19,mediasettgcom24,0
21,2021-11-24 14:25:38,Ipotesi Super Green pass per la zona bianca solo fino alle fine delle feste di Natale  #covid… https://t.co/SkREyy3c8E,23,8,mediasettgcom24,0
22,2021-11-24 13:26:17,Probabile esclusione dell'obbligo del Green pass sotto i 12 anni  #covid https://t.co/MgfvndfGeS https://t.co/7TQgcivCEn,29,6,mediasettgcom24,0
23,2021-11-24 12:23:01,"Super Green pass, ipotesi governo: in vigore già dal 6 dicembre  #suprrgreenpass https://t.co/MdhKQtNtn0 https://t.co/klY0mOHaxl",29,4,mediasettgcom24,0
24,2021-11-24 11:36:16,Ipotesi Super Green pass già dalla zona bianca  #covid https://t.co/Mgfvndf8pk https://t.co/WoR2MO63qw,19,3,mediasettgcom24,0
25,2021-11-24 10:56:00,"L'ideatore dei cortei No Green Pass? Un 28enne, Gabriele Molgora: ""spacciava"" anche falsi certificati… https://t.co/jB2MaeeCNP",11,2,mediasettgcom24,0
26,2021-11-25 15:15:03,"#GreenPassrafforzato, cosa pensano gli esperti.
 https://t.co/3tW2p2UbmO",2,1,adnkronos,0
27,2021-11-25 14:38:01,"Friuli Venezia Giulia in #zonagialla da lunedì, ipotesi anticipo #GreenPassrafforzato. #Supergreenpass. https://t.co/1bq9AZSW46",23,9,adnkronos,0
28,2021-11-25 11:40:01,"Super green pass, cos'è: cosa si può fare e non fare dal 6 dicembre. #GreenPassrafforzato https://t.co/qwWkojIGgx",5,3,adnkronos,0
29,2021-11-25 11:35:12,"#GreenPassrafforzato, #Bassetti promuove il governo. https://t.co/63k7p5ja2o",49,6,adnkronos,0
30,2021-11-25 08:30:02,"Green pass mezzi pubblici, #Gelmini: ""Più controlli e a campione"". #covid https://t.co/C64nHLJsbH",21,9,adnkronos,0
31,2021-11-23 21:35:02,"#SuperGreenPass domani la decisione sulla stretta o meno. #notizie

https://t.co/D7O4YOZIZt",14,0,adnkronos,0
32,2021-11-23 18:15:02,Medico #NoGreenPass e #NoVax: “Movimento ha fallito”. https://t.co/DSr0XqIkQH,4,1,adnkronos,0
33,2021-11-26 06:19:43,Green pass «base» o «rafforzato»? Ecco dove servono e come ottenerli https://t.co/MP9EYqJ5QP,3,1,corriere,0
34,2021-11-26 06:13:46,Green pass «base» o «rafforzato»? Ecco dove servono e come ottenerli  https://t.co/xD2uUOh6eB https://t.co/26B5Fl2hwP,3,5,corriere,0
35,2021-11-24 11:31:30,"Gabriele Molgora, perquisito l'ideatore dei cortei No Green pass a Milano: chiedeva «proteste eclatanti» https://t.co/715GJBDflL",2,0,mattinodinapoli,0
36,2021-11-25 13:38:42,"Cosa cambia per i trasporti con l’obbligo del Green Pass
https://t.co/Yn6cGOEdZv",15,5,ilpost,0
37,2021-11-24 14:59:20,"I molti modi in cui mostriamo il Green Pass (valgono anche come consigli, se vi è capitato di sfogliare freneticame… https://t.co/TpBRUb57QP",12,1,ilpost,0
38,2021-11-24 14:14:01,"I molti modi in cui mostriamo il Green Pass
https://t.co/gfrCBmIflf",11,2,ilpost,0
39,2021-11-24 07:47:33,"Oggi il governo decide come rafforzare il Green Pass
https://t.co/rdAZss9uTp",34,5,ilpost,0
40,2021-11-26 07:53:30,"Super Green Pass: i nodi da sciogliere

https://t.co/y5ofLAnXQ3",3,1,lastampa,-1
41,2021-11-25 17:20:35,4 senatori (anche Giarrusso) e 12 dipendenti del Senato fanno ricorso contro il Green Pass. https://t.co/BIDAKwI0L1,10,2,lastampa,-1
42,2021-11-25 17:18:33,4 senatori e 12 dipendenti del Senato fanno ricorso contro il Green Pass https://t.co/ksaHeh8qi5,12,2,lastampa,-1
43,2021-11-25 23:15:29,"Roma, «Multe ai No Green pass senza mascherine». D'Amato: più controlli https://t.co/8JNuAwjcDD",2,3,ilmessaggeroit,-1
44,2021-11-25 15:36:12,"Green pass europeo, ecco come viaggeremo: sconsigliate le aree in rosso scuro https://t.co/ynCZGxqH0u",1,1,ilmessaggeroit,-1
45,2021-11-24 23:04:18,"Super Green pass: i no vax esclusi da ristoranti, cinema e stadi https://t.co/jdMmRn4hkm",31,4,ilmessaggeroit,-1
46,2021-11-24 18:04:05,"Super Green pass, fibrillazioni Lega in Cdm: decisivo Salvini, ma il decreto ha rischiato di saltare https://t.co/rYd27lMYQM",2,1,ilmessaggeroit,-1
47,2021-11-24 17:57:09,"Decerto Super Green pass, testo Pdf integrale: ecco le nuove misure del governo https://t.co/XGBOaVen9y",3,2,ilmessaggeroit,-1
48,2021-11-24 17:13:35,"Super Green pass, tutti i punti del decreto approvato dal Cdm https://t.co/1eBUaPsckF",1,1,ilmessaggeroit,-1
49,2021-11-24 15:07:43,"#vaccino #bambini 5-11 anni, il Green Pass servirà anche a loro? Sileri: «I piccoli più esposti al Long Covid» https://t.co/vZtIaUder0",1,1,ilmessaggeroit,-1
50,2021-11-24 09:54:52,"No Green pass, perquisito l'ideatore dei cortei di Milano: ha 19 anni, indagato per istigazione a delinquere https://t.co/tGrElQGh2S",0,1,ilmessaggeroit,-1
51,2021-11-24 07:42:30,"Super Green pass e vaccini, Musumeci: «Lo Stato ha il diritto-dovere di sospendere le libertà individuali» https://t.co/qg09C1umHS",7,2,ilmessaggeroit,-1
52,2021-11-23 19:32:26,"Green pass, così possono cambiare i viaggi: l'Ue pensa alle nuove regole e prepara la stretta https://t.co/vVHt8tdVc3",1,0,ilmessaggeroit,-1
53,2021-11-23 15:51:55,"Green pass falsi o rubati, il trend del fenomeno in rete. Dark o clear web, ecco cosa succede: polizia in azione https://t.co/06pyVmksR1",3,4,ilmessaggeroit,-1
54,2021-11-23 20:03:24,"#SaraCunial deputata #novax, ex #M5s, parla alla #Camera grazie alla sospensiva dell’obbligo del #GreenPass

“Per u… https://t.co/RqBs3DuIWG",14,3,ilriformista,-1
55,2021-11-26 11:03:09,"No Green Pass, perquisito un uomo che fermò le riprese di PiazzaPulita. I magistrati di Milano: “Agiscono con logic… https://t.co/FryHyPS2pU",16,7,fattoquotidiano,-1
56,2021-11-26 07:07:08,I Green pass scaricati sul dark web all’insaputa dei proprietari? Sono ancora validi e utilizzabili a una settimana… https://t.co/nZrBjD8Hcp,14,8,fattoquotidiano,-1
57,2021-11-25 18:06:16,"Green pass, per Sara Cunial torna l’obbligo di presentarlo alla Camera. Fanno ricorso anche 4 senatori, ma sono “fu… https://t.co/9txzfwxgJj",66,15,fattoquotidiano,-1
58,2021-11-25 13:32:09,"Green pass, il nodo controlli su bus e metro: l’allerta dei sindacati per modalità e risorse. Il dg dell’Azienda sa… https://t.co/QTkus6OcG3",17,6,fattoquotidiano,-1
59,2021-11-24 20:03:09,"Super Green Pass, sconfessata la linea Salvini. In consiglio lite Giorgetti-Gelmini (che loda Fedriga). Poi la Lega… https://t.co/I56dUv0lOz",38,15,fattoquotidiano,-1
60,2021-11-24 19:51:08,"Super Green pass, Draghi: “Divergenze nella maggioranza? Governo compatto importante per ricucire contrapposizione… https://t.co/CTakYOjyGP",16,4,fattoquotidiano,-1
61,2021-11-24 18:41:55,Sì del governo al Super Green pass: ecco cosa cambia. Varrà in zona bianca dal 6 dicembre fino al 15 gennaio. Dragh… https://t.co/SfLqlHmPwg,7,4,fattoquotidiano,-1
62,2021-11-24 17:51:09,"Green pass, ecco dove servirà quello rafforzato fino al 15 gennaio 2022: dai ristoranti alle feste. Obbligo di tamp… https://t.co/FQAK3oN1Xu",32,14,fattoquotidiano,-1
63,2021-11-24 16:58:10,"Super Green pass, la conferenza stampa di Draghi con i ministri Gelmini e Speranza: segui la diretta tv https://t.co/Qc8iWCDu8g",12,4,fattoquotidiano,-1
64,2021-11-26 16:13:33,"Super Green Pass, domande e risposte: validità, dove e come richiederlo, differenze con quello 'base' [di Luigi Gae… https://t.co/HjpLR6GkqQ",2,1,repubblica,-1
65,2021-11-26 12:58:33,"No Green Pass, Enrico Montesano: ""Per 30 giorni colpiamo in massa l'economia. Mandiamo a cag.. negozi e ristoranti.… https://t.co/otr5K5HAcK",858,233,repubblica,-1
66,2021-11-26 11:23:05,"Cortei No Pass a Milano, un altro manifestante perquisito dopo lo stratega delle chat. Il pm: ""No Vax pericolosi, a… https://t.co/F4XuSCMXhI",39,5,repubblica,-1
67,2021-11-26 07:38:02,"Regioni in bianco, giallo, arancione e rosso: come cambia la vita tra chi ha il Super Green Pass e chi ha solo il t… https://t.co/X7vWOvUi7P",1,2,repubblica,-1
68,2021-11-26 06:47:02,"Super Green Pass nei trasporti, controlli a rischio. Il Viminale fa i piani ma mancano agenti… https://t.co/FnUgiYkz7Q",6,3,repubblica,-1
69,2021-11-26 06:28:05,"Super Green Pass nei trasporti, controlli a rischio. Il Viminale fa i piani ma mancano agenti [di Fabio Tonacci] https://t.co/g6Q8jLO1ab",8,6,repubblica,-1
70,2021-11-26 06:20:33,"Super Green Pass, Lo Russo: ""Stretta giusta ma farla rispettare sarà difficile: il governo ci aiuti"" [di Mariachiar… https://t.co/S4tSW1DPyw",8,3,repubblica,-1
