,created,text,fav_count,retw_count,source,index
0,2021-11-16 09:27:38,"Gelmini: ""Il Green pass resta valido 12 mesi ma valutiamo i contagi. Corriamo con la terza dose di vaccino, sarà pe… https://t.co/ICFmNSsyTr",51,9,agenzia_ansa,0
1,2021-11-14 14:15:42,"""Il Green pass era l'unico strumento che avevamo per non fermare di nuovo l'economia"". Lo ha detto il ministro degl… https://t.co/ZbvNbkVGlH",93,18,agenzia_ansa,0
2,2021-11-16 07:51:47,"Controlli a terra sul Green pass nelle grandi stazioni, stop al treno se un passeggero ha sintomi riconducibili al… https://t.co/ydzQguR0Nc",15,6,rainews,0
3,2021-11-14 09:44:05,"Manifestazione No Green pass a Milano: tre arresti, identificate 91 persone https://t.co/jk5g6ABFW2",19,9,rainews,0
4,2021-11-16 07:58:20,"Ravenna, falso Green pass anche a medico del reparto infettivi  #cronacaravenna https://t.co/85lU3te4Kx https://t.co/KNz5l5N5R1",17,8,mediasettgcom24,0
5,2021-11-15 13:21:00,"Covid, ordinanza: sui treni controllo del Green pass prima di salire  #greenpass https://t.co/IPtYcC9YA3 https://t.co/g8e1jZW9L3",96,12,mediasettgcom24,0
6,2021-11-15 07:00:10,"No Green pass, istigazione a delinquere: perquisizioni in diverse città  #nogreenpass https://t.co/DCcOOBhQS1 https://t.co/fDxgMJ533q",51,12,mediasettgcom24,0
7,2021-11-14 12:00:00,"Covid, Di Maio: ""Green pass è l'unico modo per non chiudere ancora""  #greenpass https://t.co/mtEmKaTefW https://t.co/PSa6eKqjmG",48,6,mediasettgcom24,0
8,2021-11-14 08:01:44,"Green pass, assessore No vax nel Cremonese partecipa al corteo di Trieste: rimosso dall'incarico  #greenpass… https://t.co/NY6ETKmJtj",66,12,mediasettgcom24,0
9,2021-11-13 21:24:01,"No Green pass, a Milano due arresti e una trentina di identificati  #nogreenpass https://t.co/x6CbBD0s9p https://t.co/PNdycHhlFS",18,3,mediasettgcom24,0
10,2021-11-13 18:53:03,"Milano, manifestanti ""No Green pass"" riescono a entrare in piazza Duomo nonostante il divieto  #Greenpass… https://t.co/SUhwMOpUJx",56,4,mediasettgcom24,0
11,2021-11-13 17:56:40,"P. Chigi: ""Nessuna misura al vaglio"" | La possibile strada del governo per Natale: Green pass a due velocità… https://t.co/dx1h1redaQ",7,4,mediasettgcom24,0
12,2021-11-13 17:44:12,"Milano, manifestanti ""No Green pass"" riescono a entrare in piazza Duomo nonostante il divieto  #nogreenpass… https://t.co/8WQJELEtNm",485,110,mediasettgcom24,0
13,2021-11-13 17:30:00,"Milano, manifestanti ""No Green pass"" tentano ingresso in piazza Duomo: bloccati  #nogreenpass… https://t.co/C7lscQGyEv",29,7,mediasettgcom24,0
14,2021-11-13 16:22:25,FOTO - A Roma manifestazione No Green pass al Circo Massimo  #greenpass https://t.co/9M8mTEOkPK https://t.co/4BQvMwn1ad,32,6,mediasettgcom24,0
15,2021-11-13 16:13:58,"No Green pass, sit- in in piazza a Roma e Milano nel primo sabato con i divieti  #greenpass https://t.co/9M8mTEOkPK https://t.co/yIci4nxz3i",27,7,mediasettgcom24,0
16,2021-11-13 15:59:26,"Milano, in migliaia all'Arco della Pace per la manifestazione contro vaccini e Green pass  #greenpass… https://t.co/bfcYPjQS56",654,216,mediasettgcom24,0
17,2021-11-16 12:29:13,"Green pass, regioni al governo: restrizioni solo per i non vaccinati. #covid https://t.co/0gBIR8WfBt",27,11,adnkronos,0
18,2021-11-15 11:27:26,"""Finiranno come piazzale Loreto"", reazioni a perquisizioni No vax e No Green pass. #covid https://t.co/dMD8KJ6ajg",7,2,adnkronos,0
19,2021-11-15 11:00:01,17 indagati attivisti #novax e #NoGreenPass per istigazione a delinquere e istigazione a disobbedire le leggi. https://t.co/7Ged0XgK8Z,7,1,adnkronos,0
20,2021-11-15 07:15:01,"No vax e no Green pass, perquisizioni nei confronti di affiliati 'Basta Dittatura' in tutta Italia. #covid https://t.co/0yLXcNCHSk",26,7,adnkronos,0
21,2021-11-13 19:30:07,"#NoGreenPass in piazza Duomo a Milano, tensione con la polizia. #ultimora https://t.co/tZka2TiOMu",26,9,adnkronos,0
22,2021-11-16 11:25:06,Green pass sui trasporti pubblici: chi farà i controlli in stazione? Il nodo dei ferrovieri ai tornelli https://t.co/04w3L4Zwop,1,1,corriere,0
23,2021-11-16 11:19:47,Green pass sui trasporti pubblici: chi farà i controlli in stazione? Il nodo dei ferro... https://t.co/YN1LDvunrK https://t.co/CdBUntFuOC,4,0,corriere,0
24,2021-11-15 18:08:05,"In sala scommesse senza Green pass, scattano le multe nel Napoletano  https://t.co/xbS6rj2kXw",3,0,mattinodinapoli,0
25,2021-11-14 19:00:40,"Covid: mercatini blindati, Green pass con braccialetti e Natale in “... https://t.co/5El1PsUs82",5,3,mattinodinapoli,0
26,2021-11-13 11:07:46,"Al Bingo senza Green pass, 
bloccate due donne napoletane https://t.co/gHMvn7Z0SC",7,0,mattinodinapoli,0
27,2021-11-16 13:09:34,"Green Pass: Crisanti, porterei validità a sei mesi ""Anticipare il richiamo a 5 mesi ha una sua logica"" https://t.co/BJ7AV9iDqB",21,10,lastampa,-1
28,2021-11-16 11:41:43,"Green Pass, Carofiglio contro Freccero: ""Citare il nazismo è imbarazzante, vi spiego come strumentalizzano la parol… https://t.co/n9gBv1s9rT",20,2,lastampa,-1
29,2021-11-16 10:49:11,"Ristoranti, teatri e stadi solo per immunizzati: il governo prepara la stretta sul Green Pass

https://t.co/bIkIN9lJX9",137,34,lastampa,-1
30,2021-11-16 08:36:35,"La confessione del medico in carcere per i falsi Green Pass: “Il vaccino anti-Covid è pericoloso, un guaritore mi i… https://t.co/d1ID9CZH1P",10,2,lastampa,-1
31,2021-11-15 18:39:06,In Belgio l’ipotesi di un Green pass rinforzato che esclude i non vaccinati https://t.co/YLrHGRW09o,7,4,lastampa,-1
32,2021-11-15 14:31:49,"Tra diritto e 'leggi speciali': le manifestazioni No Green Pass alla prova della Costituzione

https://t.co/E2ZMRf6y0b",2,0,lastampa,-1
33,2021-11-15 07:43:34,"Istigazione a delinquere, perquisizioni a No vax e No Green Pass affiliati al canale Telegram «Basta Dittatura» https://t.co/IP5Rc74oFt",11,3,lastampa,-1
34,2021-11-14 20:01:34,"Alle giostre con il Green Pass, i gestori delle attrazioni: “Per noi una fatica in più” https://t.co/999LGrtkJ2",0,0,lastampa,-1
35,2021-11-14 17:10:34,"Rifiuta sia il vaccino che il tampone, sospeso a Venezia magistrato senza Green Pass https://t.co/XfV19YapxD",74,10,lastampa,-1
36,2021-11-14 12:08:05,Di Maio: “Green Pass indispensabile per non fermare il Paese” https://t.co/4QzdyXXTca,10,3,lastampa,-1
37,2021-11-16 16:43:37,Bollo auto più “leggero” per le Euro 6 in Alto Adige. Presidente provincia: «Passo in avanti per la sostenibi... https://t.co/mcsjqSqUxu,0,0,ilmessaggeroit,-1
38,2021-11-16 14:32:18,"Green pass sui treni: controlli prima di salire, ecco come funzionano e tutte le regole https://t.co/aynT0l8nCy",1,2,ilmessaggeroit,-1
39,2021-11-16 09:37:09,"Green Pass e validità, Gelmini non esclude riduzioni: «Per ora resta a 12 mesi, ma valuteremo in base ai contagi».   https://t.co/2igTWhv0WA",3,5,ilmessaggeroit,-1
40,2021-11-15 13:27:20,"Green pass, nuova ordinanza trasporti: stop al treno con caso sospetto e a bus e metro se non vengono rispettate le… https://t.co/uvQDQayfey",5,4,ilmessaggeroit,-1
41,2021-11-14 18:42:15,"Mercatini blindati, Green pass con braccialetti e Natale in “bianco”. Le... https://t.co/WUP0vZ7TF1",11,1,ilmessaggeroit,-1
42,2021-11-13 16:11:32,Migliaia di persone sono arrivate all’Arco della Pace di Milano per la manifestazione no vax e no Green pass promos… https://t.co/omilJRrRhF,16,9,ilriformista,-1
43,2021-11-16 16:04:09,"Cagliari, “ho chiesto aiuto e la gente faceva le foto”. L’uomo della foto simbolo del nubifragio su Facebook: “Pass… https://t.co/0onMPbXXYc",33,17,fattoquotidiano,-1
44,2021-11-15 10:30:06,"Greco (Cts): “Tamponi rapidi sono elemento debole per ottenere il Green Pass, garanzie non paragonabili con vaccino… https://t.co/aJ83nWjqNM",22,11,fattoquotidiano,-1
45,2021-11-15 10:08:03,"No Green Pass, Zaia: “Grave manifestare senza mascherina. Non posso giustificare chi diffonde fake news: è un gioco… https://t.co/5IVUfO5Uqp",43,14,fattoquotidiano,-1
46,2021-11-15 12:34:04,"RT @eziomauro: No Vax e No Pass, indagine sui violenti dei cortei per istigazione a delinquere. Anche Draghi nel mirino nelle chat ultrades…",0,4,repubblica,-1
47,2021-11-15 07:51:04,Perquisizioni per 17 attivisti No Pass di Telegram: accusa di istigazione a delinquere https://t.co/hH9x2ASKEl,47,8,huffpostitalia,-1
48,2021-11-14 09:12:33,"I rigoristi del Pass: per Ricciardi va tolto se rifiuti terza dose, Rasi dice stop a quello da tampone https://t.co/h0mesxjYXx",51,16,huffpostitalia,-1
49,2021-11-13 18:54:07,A Torino i No Green Pass sfilano con i No Tav https://t.co/84r6XF9j3X,138,33,huffpostitalia,-1
50,2021-11-13 18:25:34,A Milano il manifestante No Green Pass bloccato dalla Polizia chiama i Carabinieri https://t.co/VQUVDaqFIy,163,47,huffpostitalia,-1
51,2021-11-13 17:36:33,Niente stretta sul Green Pass. Il governo punta forte sulla terza dose https://t.co/OWll7wlMRJ,8,3,huffpostitalia,-1
52,2021-11-13 14:14:04,"Green pass, Gianni Vattimo: ""Dittatura sanitaria? Göring? Come si fa a sostenere simili sciocchezze?"" https://t.co/ycu5mittxi",125,21,huffpostitalia,-1
53,2021-11-13 12:17:03,"Robert Kennedy Jr: ""Il Green Pass è simile ai passaporti razziali del Reich"" https://t.co/Mfw4GCvlWn",2034,674,huffpostitalia,-1
54,2021-11-14 09:17:35,"Tra due settimane il governo deciderà sul taglio dei tempi della validità del #GreenPass, che passerà a sei o nove… https://t.co/5G0bqMKMzE",52,15,libero_official,1
55,2021-11-16 15:09:51,"Green pass e quarta ondata, come cambia la validità (anche dei tamponi). Cresce il fronte contro i No vax https://t.co/WkW6ufqUSl",1,0,gazzettino,1
