,created,text,fav_count,retw_count,source,index
0,2021-11-26 16:44:30,I timori per la nuova variante Covid e lo scivolone del prezzo del petrolio fanno crollare le Borse mondiali e con… https://t.co/Ux0hvESvdz,14,5,agenzia_ansa,0
1,2021-11-26 16:28:55,"Sono 13.686 i positivi ai test Covid individuati nelle ultime 24 ore, secondo i dati del ministero della Salute, ie… https://t.co/evGhiNnUXb",19,5,agenzia_ansa,0
2,2021-11-26 15:59:48,"""E' prematuro"" prevedere al momento se per la nuova #variantesudafricana del Covid è necessario un adattamento dei… https://t.co/g1H4GRcF35",12,3,agenzia_ansa,0
3,2021-11-26 15:25:24,"Sulla base delle prove disponibili, la #variantesudafricana del virus Covid potrebbe essere associata ad una trasmi… https://t.co/YN1rilLY0j",19,11,agenzia_ansa,0
4,2021-11-26 14:31:02,VIDEO | Nuova stretta anti Covid in Belgio: restrizioni per ristoranti e discoteche. L'annuncio del premier Alexand… https://t.co/GNT6qICv4d,11,3,agenzia_ansa,0
5,2021-11-26 14:05:54,"La Pfizer sta studiando la nuova variante di Covid-19, che si teme possa eludere il vaccino, e conta di avere i pri… https://t.co/6iCWo6OkjO",42,19,agenzia_ansa,0
6,2021-11-26 12:23:06,"La nuova variante Covid affonda l'Europa in borsa, Milano -2,9% #ANSA",11,2,agenzia_ansa,0
7,2021-11-26 09:40:11,"Covid, si lavora all'identikit della nuova variante in Sud Africa  #ANSA https://t.co/bYdKmUQPJw",15,7,agenzia_ansa,0
8,2021-11-26 09:33:20,"Il monitoraggio settimanale Iss: sale l'incidenza dei casi Covid a 125, Rt stabile a 1,23. Cresce l'occupazione del… https://t.co/J0BbPDpnh0",12,4,agenzia_ansa,0
9,2021-11-26 05:01:56,Borsa Tokyo giù del 3% su timori per nuova variante Covid #ANSA https://t.co/eraeGcLxMh,10,11,agenzia_ansa,0
10,2021-11-26 02:57:20,Gb vieta viaggi da 6 paesi Africa per nuova variante Covid #ANSA  https://t.co/KQArLHCRIM,26,17,agenzia_ansa,0
11,2021-11-25 22:10:42,Il Regno Unito vieterà i viaggi da sei paesi africani a causa della nuova variante Covid con numerose mutazioni ind… https://t.co/29iTaIrad6,45,21,agenzia_ansa,0
12,2021-11-25 18:36:12,Nei primi nove mesi di quest'anno i vaccini anti Covid hanno evitato oltre 22mila decessi in Italia. Lo afferma uno… https://t.co/PSzRuqriRT,22,7,agenzia_ansa,0
13,2021-11-25 16:49:10,"Bryan Adams in Italia è risultato positivo al covid, dopo un controllo all'aeroporto di Malpensa dove è atterrato.… https://t.co/gNsq3bjmXI",56,21,agenzia_ansa,0
14,2021-11-25 16:08:13,"FLASH | Sono 13.764 i positivi ai test Covid individuati nelle ultime 24 ore, secondo i dati del ministero della Sa… https://t.co/6WXt1DZl2d",79,32,agenzia_ansa,0
15,2021-11-25 12:16:04,"L'Ema, l'Agenzia europea per i medicinali, raccomanda l'uso del vaccino Covid di Pfizer-BioNtech per i bambini di e… https://t.co/sxVF4v7ft1",34,15,agenzia_ansa,0
16,2021-11-25 11:44:17,"Sono 1,5 milioni le persone morte a causa del Covid in Europa dall'inizio della pandemia, secondo un calcolo dell'a… https://t.co/jRlOaoZWb1",22,10,agenzia_ansa,0
17,2021-11-25 04:37:05,Vittime Covid in Germania superano le 100 mila da inizio pandemia  #ANSA  https://t.co/RSSbFobVE7,15,11,agenzia_ansa,0
18,2021-11-24 20:48:47,Covid e Green pass: tutte le forze dell'ordine saranno impegnate nei controlli ma a campione. Restano i nodi privac… https://t.co/7iOX25kdrD,27,13,agenzia_ansa,0
19,2021-11-24 18:01:42,"La situazione del Covid ""all'esterno dell'Italia è molto grave anche in paesi a noi confinanti. E vediamo anche un… https://t.co/rq9VhLkoDA",13,3,agenzia_ansa,0
20,2021-11-24 17:23:26,"I 12.448 positivi al Covid individuati nelle ultime 24 ore rappresentano il numero più alto dallo scorso 1 maggio,… https://t.co/rAlgxLiWTc",13,7,agenzia_ansa,0
21,2021-11-24 17:03:24,FLASH | Sono 12.448 i positivi ai test Covid nelle ultime 24 ore. Ieri erano stati 10.047. Le vittime in un giorno… https://t.co/V9Gh88TS8Q,71,24,agenzia_ansa,0
22,2021-11-24 16:43:21,FLASH | Via libera all'unanimità da parte del Consiglio dei ministri al decreto che rafforza le misure anti Covid c… https://t.co/cAfi7Tn3sG,184,51,agenzia_ansa,0
23,2021-11-24 14:52:14,"L'Ecdc non esclude che a Natale servano misure di contenimento per il Covid. ""Se la situazione non migliora potrebb… https://t.co/MrxrSLDIEx",17,10,agenzia_ansa,0
24,2021-11-24 12:50:57,"@ansaeuropa ""Dato il livello del debito pubblico italiano e le sfide di sostenibilità prima della pandemia Covid-19… https://t.co/ZuXSb7wtk1",3,4,agenzia_ansa,0
25,2021-11-24 11:30:49,"VIDEO | Il premier israeliano Naftali Bennett ha accompagnato il figlio David, 9 anni, a vaccinarsi contro il Covid… https://t.co/3Fc5WBwzzq",44,11,agenzia_ansa,0
26,2021-11-24 11:27:38,In Israele quasi il 40% dei casi di Covid interessa la fascia d'età dei minori di 12 anni. Nel Paese è cominciata l… https://t.co/y3GOXODOpL,42,10,agenzia_ansa,0
27,2021-11-24 08:40:03,"Nuovo record di contagi da Covid in Germania, dove nelle ultime 24 ore sono stati segnalati 66.884 positivi al viru… https://t.co/J3jkqqnEiu",77,45,agenzia_ansa,0
28,2021-11-25 17:37:41,"Le donne e i giovani sono più riluttanti a vaccinarsi nel caso in cui dovessero risultare positivi al Covid-19, men… https://t.co/E6MsNMOw99",3,4,agenzia_italia,0
29,2021-11-24 17:42:29,"In Italia ci sono stati 12.448 casi #Covid e 85 morti. La positività è salita al 2,2%
👇
https://t.co/YfIqlvktOa",3,3,agenzia_italia,0
30,2021-11-26 09:13:50,"Spaventa la nuova variante Covid, i governi corrono ai ripari mentre i contagi aumentano

https://t.co/KGrmnwePSQ",11,3,rainews,0
