,created,text,fav_count,retw_count,source,index
0,2021-11-11 16:00:02,"Covid, Consulta: sì al blocco sfratti ma non oltre il 31 dicembre. La proroga ""non è tollerabile"" #ANSA https://t.co/F7OWMfWB6R",6,6,agenzia_ansa,0
1,2021-11-11 15:34:35,Anche nei Paesi Bassi nuovo record di contagi da Covid. In Cina test di massa in piena notte #ANSA,12,3,agenzia_ansa,0
2,2021-11-11 09:40:01,"Crollano del 75% in tre settimane le prime dosi di vaccino anti Covid e ancora 2,7 milioni sono gli over 50 da vacc… https://t.co/0fBDr4ig2L",26,21,agenzia_ansa,0
3,2021-11-11 08:53:26,"Covid, record di contagi in Germania: oltre 50mila in un giorno. Il dato, mai così alto dall'inizio della pandemia,… https://t.co/gDABN0PZS1",46,21,agenzia_ansa,0
4,2021-11-11 07:21:08,"Il Covid pesa anche sulla ricerca di lavoro dei neodiplomati. A Milano rivincita delle scuole statali, a Roma il li… https://t.co/DQvr4lg399",8,3,agenzia_ansa,0
5,2021-11-10 19:30:37,"Show dell'ex Nunzio in Usa Viganò: 'Il Covid non esiste'. Monsignor Paglia: 'Milioni di morti, come si fa a negare?… https://t.co/O02rPUDI95",71,19,agenzia_ansa,0
6,2021-11-10 16:45:19,"I dati Covid: 7.891 positivi in 24 ore, 60 le vittime. 
Effettuati 487.618 tamponi. Il tasso di positività è all'1,… https://t.co/KsaOGZj8W6",10,4,agenzia_ansa,0
7,2021-11-10 16:23:02,"FLASH | Sono 7.891 i positivi ai test Covid individuati nelle ultime 24 ore, secondo i dati del ministero della Sal… https://t.co/tQbSauVFO0",54,22,agenzia_ansa,0
8,2021-11-10 13:07:03,"Allarme Covid in Germania, 40 mila casi in 24 ore. Berlino: la quota di vaccinati non è sufficiente, serve fare com… https://t.co/A3wRKhLAyT",149,66,agenzia_ansa,0
9,2021-11-11 16:27:02,"Via libera dell'#EMA  a due nuovi trattamenti per il #Covid_19 . Esplodono i contagi in Germania 
https://t.co/jNZiuYhrUo",2,1,agenzia_italia,0
10,2021-11-11 11:05:50,"Nuovo record contagi #Covid  in #Germania , oltre 50.000 casi
https://t.co/gfsVXnz9dI",1,1,agenzia_italia,0
11,2021-11-10 14:52:46,#Speranza: Dal primo dicembre la fascia tra i 40 e i 60 anni potrà fare la #terzadose https://t.co/8wTozwfTlX #agi #Covid,4,4,agenzia_italia,0
12,2021-11-10 13:48:08,"Un positivo al #Covid nella nazionale tedesca dove scoppia il caso del 'no-vax' Joshua #Kimmich 

https://t.co/CswozVRqEy #agi",0,0,agenzia_italia,0
