,created,text,fav_count,retw_count,source,index
0,2021-11-30 17:29:39,La Germania si prepara a discutere in Parlamento l'obbligo vaccinale generalizzato per il Covid e va verso una sort… https://t.co/beoS1HIgKH,8,3,agenzia_ansa,0
1,2021-11-30 17:01:46,Il governo britannico intende garantire la terza dose di vaccino anti Covid (booster) a tutta la popolazione adulta… https://t.co/gqgUeNIIPX,8,0,agenzia_ansa,0
2,2021-11-30 16:47:47,"DATI COVID | Sono 12.764 i positivi ai test Covid individuati nelle ultime 24 ore, secondo i dati del ministero del… https://t.co/ivUqwSkNmT",30,10,agenzia_ansa,0
3,2021-11-29 23:54:56,"Covid, in 10 stati Usa stop all'obbligo del vaccino per gli operatori della sanità
#ANSA
https://t.co/yotgJU8JxS",136,74,agenzia_ansa,0
4,2021-11-29 17:30:00,"Alla riunione del G7 Salute sulla nuova variante Covid, Omicron, i ministri ""hanno elogiato il lavoro esemplare del… https://t.co/aiFH17WKYy",14,3,agenzia_ansa,0
5,2021-11-29 16:30:09,"FLASH |  Sono 7.975 i positivi ai test Covid individuati nelle ultime 24 ore, secondo i dati del ministero della Sa… https://t.co/N1mzHx6k8x",53,15,agenzia_ansa,0
6,2021-11-29 12:10:38,Il presidente della Repubblica Ceca è positivo al Covid e nomina il primo ministro rinchiuso in una scatola di vetr… https://t.co/vLd3mnS2sh,35,18,agenzia_ansa,0
7,2021-11-29 11:17:29,"L'allarme sulla variante Omicron del Covid-19 nel mondo è ""eccessivo"" e la reazione ""spropositata"": lo ha dichiarat… https://t.co/azAhgOUIBC",33,14,agenzia_ansa,0
8,2021-11-29 10:50:48,La variante 'Omicron' avanza nel mondo con timori comprensibili presso la popolazione Covid19. ANSA e DataMediaHub… https://t.co/tLjvE9J9Lm,16,8,agenzia_ansa,0
9,2021-11-29 09:48:16,In Italia è pronto il vaccino anti Covid-19 progettato  per contrastare la variante Omicron. I test preclinici iniz… https://t.co/tjGyf44ycM,147,43,agenzia_ansa,0
