,created,text,fav_count,retw_count,source,index
0,2021-12-03 14:51:28,DIRETTA I Brusaferro (ISS): 'Aumento maggiore dei casi Covid sotto i  20 anni e tra 30 e 50. Per la sesta settimana… https://t.co/VVkS6t36mN,40,13,agenzia_ansa,0
1,2021-12-03 09:51:47,"""L'irrazionale ha infiltrato il tessuto sociale. Per il 5,9% degli italiani (circa 3 milioni) il Covid non esiste,… https://t.co/Hxyv3vCxlt",112,40,agenzia_ansa,0
2,2021-12-03 07:57:36,"Covid, l'incidenza cresce fino a 155. L'iIndice Rt in lieve calo, ora è a 1.20
https://t.co/myi0I15BeV
#ANSA",13,8,agenzia_ansa,0
3,2021-12-02 17:21:19,"Nel Regno Unito tornano oltre quota 50.000 i contagi da Covid. Sono quasi 54.000 nelle ultime 24 ore, un picco dal… https://t.co/xWt3AIBLVv",16,4,agenzia_ansa,0
4,2021-12-02 16:37:35,"FLASH | Sono 16.806 i positivi ai test Covid nelle ultime 24 ore, ieri erano stati 15.085.  Sono 72 le vittime in u… https://t.co/fPmb7rPI5v",54,19,agenzia_ansa,0
5,2021-12-02 14:06:25,"Vaccino anti-Covid ai bambini dai 5 agli 11 anni, cos'è e come funziona, Dosaggi, prenotazioni, somministrazione: t… https://t.co/Yyf9t9go5c",27,16,agenzia_ansa,0
6,2021-12-02 10:50:21,"Covid, il Lazio parte il 13 dicembre per le prenotazioni del vaccino ai bambini. Il logo della campagna è stato dis… https://t.co/twt6cBv5iP",20,7,agenzia_ansa,0
7,2021-12-02 10:25:54,"Il Consiglio di Stato respinge un ricorso: i medici non possono rifiutare il vaccino Covid. Non aggravare contagi,… https://t.co/hJVJrAUIqg",218,57,agenzia_ansa,0
8,2021-12-02 08:56:32,"Aifa: il vaccino anti covid per i bambini è efficace e senza eventi gravi. Studio su 3000 bimbi, per ora non ci son… https://t.co/0a9cLZDDoC",125,33,agenzia_ansa,0
9,2021-12-02 08:00:16,"📣 Nuovo Podcast! ""Usa verso una nuova stretta sui viaggi, Natale a rischio"" su @Spreaker #africa #covid #feste… https://t.co/e4jWKSjqbG",4,2,agenzia_ansa,0
10,2021-12-02 01:39:38,Covid: Gb ordina 114 mln di dosi aggiuntive Pfizer e Moderna https://t.co/Iixlvgnwzo,17,10,agenzia_ansa,0
11,2021-12-01 19:05:00,FLASH | Via libera dell'Aifa alle vaccinazione Covid per i bimbi tra i 5 e 11 anni. #ANSA,240,62,agenzia_ansa,0
12,2021-12-01 17:16:18,"DATI COVID | Sono 15.085 i positivi ai test Covid individuati nelle ultime 24 ore, secondo i dati del ministero del… https://t.co/kLl0MORmR7",65,29,agenzia_ansa,0
13,2021-12-01 11:03:31,"Dopo essere finito in terapia subintensiva per complicanze legate al Covid, si ricrede e dice 'sì' al vaccino anche… https://t.co/T6DBdPNUtN",274,92,agenzia_ansa,0
14,2021-12-01 09:54:52,"Basket: LeBron positivo al Covid, dovrà restare fuori per almeno 10 giorni. Dopo gli infortuni, vari e assortiti, c… https://t.co/YeYibpdudc",8,8,agenzia_ansa,0
15,2021-12-03 18:41:58,"In Belgio i primi due ippopotami positivi al #Covid
_
I due esemplari risiedono nello zoo di Anversa che ha spiegat… https://t.co/7VnHzRbNxn",7,4,agenzia_italia,0
16,2021-12-03 15:38:08,"💉🧫C'è la possibilità concreta di una #quartadose di #vaccino anti-Covid, dice Locatelli
👇
https://t.co/kNnu3neEbb",2,5,agenzia_italia,0
17,2021-12-02 18:05:17,"🇩🇪 La Germania imporrà un lockdown ai non vaccinati contro il #Covid
👇
In pratica, solo i vaccinati potranno avere… https://t.co/1HyYpPovI8",10,5,agenzia_italia,0
18,2021-12-02 13:16:08,"In Italia mancano ancora 200 mila posti di lavoro rispetto all'era pre-Covid
https://t.co/ASygi1w5gJ",4,4,agenzia_italia,0
19,2021-12-02 05:35:59,La mappa delle restrizioni anti-Covid nel mondo https://t.co/xFjmYSTWei #agi,0,1,agenzia_italia,0
20,2021-12-01 07:51:13,"In Italia la campagna vaccinale anti-Covid registra un balzo in avanti, per l'allarme sulla variante Omicron e per… https://t.co/3gYR5bmTrd",18,8,rainews,0
21,2021-12-03 18:43:00,"Covid, sequenziata variante Omicron in Veneto: positivo 40enne, sta bene   #Omicron https://t.co/ujoMZ4esb0 https://t.co/mKtu5Y63KB",14,2,mediasettgcom24,0
22,2021-12-03 17:17:09,"Covid, 17.030 nuovi casi su 588.445 tamponi e altri 74 morti  #covid https://t.co/nysoZwiMst https://t.co/ys0sTAHJoU",8,1,mediasettgcom24,0
23,2021-12-03 16:57:18,"Covid, ancora 6,3 milioni di italiani senza vaccino  #covid https://t.co/JVUWeUEqlC https://t.co/79GRaI8D6e",12,3,mediasettgcom24,0
24,2021-12-03 15:00:01,"Covid, Brusaferro: ""Curva in crescita in Italia, più colpiti gli under 20""  #SilvioBrusaferro… https://t.co/sImGnBMzym",10,2,mediasettgcom24,0
25,2021-12-03 14:03:47,"Covid, Locatelli: ""Obbligo vaccinale? Per ora non vedo la necessità""  #francolocatelli https://t.co/GXQMm7Q29D https://t.co/4fVBt3VC7R",9,3,mediasettgcom24,0
26,2021-12-03 12:48:01,"Covid, Oms: ancora nessun decesso segnalato legato a Omicron  #oms https://t.co/o4AR9N8kg9 https://t.co/R2DfLerTh6",29,6,mediasettgcom24,0
27,2021-12-03 12:05:01,"Covid, Alto Adige lunedì in giallo: eccetto FVG resto Italia bianca  #altoadige https://t.co/HhRT9xH9Ui https://t.co/0V6Y22Ieim",10,2,mediasettgcom24,0
